created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,,,,,,,,,,,,,,,
Sat Sep 30 16:43:08 +0000 2023,1.70816E+18,@PasundanJunior @AlmaghribiS Inkamben maju lagi,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:42:46 +0000 2023,1.70816E+18,@ekowboy2 Kaya capres yg lain oke aja kalo dikasih pertanyaan,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:42:12 +0000 2023,1.70816E+18,@tvOneNews Bingung tapi ga ngasih solusi harus sebagai capres itu ada gagasannya bukan omdo,0,1,0,0,in,2482038266,1.708E+18,abayprasatya,https://twitter.com/abayprasatya/status/1708160325160149060,,,,,,,,,,,,,,,
Sat Sep 30 16:41:41 +0000 2023,1.70816E+18,Capres gw neh..,0,0,0,1,in,99223174,1.70816E+18,siharm,https://twitter.com/siharm/status/1708160197292921124,,,,,,,,,,,,,,,
Sat Sep 30 16:41:35 +0000 2023,1.70816E+18,@pandji Dah lah bang panjang. Ruwet sekali emang manusia manusia ini. Sampai lupa ada 3 capres yang kudu dimonitor pergerakannya.,0,1,0,0,in,256918380,1.70813E+18,radityap24,https://twitter.com/radityap24/status/1708160169509880062,,,,,,,,,,,,,,,
Sat Sep 30 16:41:13 +0000 2023,1.70816E+18,@yunartowijaya Singkat kata   Datangkan Capres 'peyan,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:41:09 +0000 2023,1.70816E+18,@ida2friani Tanyain ajah ke Mentan di KPK tuhh😅 Atau ke menhan capres nya kaum war gun,0,1,0,1,in,1.13796E+18,1.7081E+18,sonny14547643,https://twitter.com/sonny14547643/status/1708160063821787368,,,,,,,,,,,,,,,
Sat Sep 30 16:40:10 +0000 2023,1.70816E+18,@KangManto123 Mau komen takut capres itu...,0,0,0,0,in,1.11699E+18,1.70813E+18,julianike31,https://twitter.com/julianike31/status/1708159813153333273,,,,,,,,,,,,,,,
Sat Sep 30 16:39:15 +0000 2023,1.70816E+18,Saya pribadi masih berharap hingga penutupan pendaftaran capres akan ada nama paslon lain yg muncul,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:37:50 +0000 2023,1.70816E+18,@TeddGus @prabowo Bung Teddy,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:36:25 +0000 2023,1.70816E+18,@HaciendaSV @JersonPosadaSV Una mención al uso discrecional del los millones que necesita CAPRES mensualmente???,0,0,0,0,es,7.87325E+17,1.70791E+18,esefersho,https://twitter.com/esefersho/status/1708158870474940424,,,,,,,,,,,,,,,
Sat Sep 30 16:35:36 +0000 2023,1.70816E+18,@EkaYuli79141375 @aniesbaswedan @emilsalim2010 @IdeafestID sayang sekali capres masuk gorong2 udah ga jaman. wkwkwk,0,0,0,10,in,112681745,1.7081E+18,Hahnaveiro,https://twitter.com/Hahnaveiro/status/1708158665050734964,,,,,,,,,,,,,,,
Sat Sep 30 16:35:06 +0000 2023,1.70816E+18,@Bams_Jilid2 Mantap banget capres yang memikirkan pendidikan diindonesia,0,0,0,0,in,1.64496E+18,1.708E+18,citraaaa26_,https://twitter.com/citraaaa26_/status/1708158538177286149,,,,,,,,,,,,,,,
Sat Sep 30 16:35:05 +0000 2023,1.70816E+18,@seruanhl @NgkongRoses @B3doel___ @BiLLRaY2019 @aan_muba @007koteka @AntoniusCDN warga masih pada bingung siapakah capres yg Satrio Piningit asli ?  apakah Ganjar,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:34:53 +0000 2023,1.70816E+18,@psi_id  tegak lurus @jokowi telah dibuktikan dgn waktu yg telah berlalu dan dilaluii bersama2.  Hingga kini psi tidak menolak,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:33:01 +0000 2023,1.70816E+18,@ganjarpranowo romantis sekali capres satu ini,0,0,0,0,in,1.69786E+18,1.70764E+18,kaboelciboel,https://twitter.com/kaboelciboel/status/1708158013767635200,,,,,,,,,,,,,,,
Sat Sep 30 16:33:01 +0000 2023,1.70816E+18,@BangPino__ jawaban njlimet kata pendukung  capres yang suka nonton film xxx,0,0,0,1,in,112681745,1.70809E+18,Hahnaveiro,https://twitter.com/Hahnaveiro/status/1708158013188760019,,,,,,,,,,,,,,,
Sat Sep 30 16:32:44 +0000 2023,1.70816E+18,@narkosun Tiba2 prank... ini capres dan cawapres pilihan. Pasti banyak yg ga nyangka.,0,0,0,0,in,1.49361E+18,1.708E+18,Srihart2233,https://twitter.com/Srihart2233/status/1708157945173922217,,,,,,,,,,,,,,,
Sat Sep 30 16:32:24 +0000 2023,1.70816E+18,@farqiz @VIVAcoid Yg lbh mndekati riil nanti lht pooling televisi sesudah debat capres,0,0,0,0,in,545264533,1.70811E+18,WAHYU_UNIFORM,https://twitter.com/WAHYU_UNIFORM/status/1708157860738453713,,,,,,,,,,,,,,,
Sat Sep 30 16:31:18 +0000 2023,1.70816E+18,@bukanwibudesu mendiskusikan pasangan capres cawapres,0,0,0,0,in,9.71911E+17,1.70806E+18,papiidaman,https://twitter.com/papiidaman/status/1708157583599747376,,,,,,,,,,,,,,,
Sat Sep 30 16:30:27 +0000 2023,1.70816E+18,@VIVAcoid Capres baru dg mantra esemka model baru..,0,1,6,72,in,1.13665E+18,1.70815E+18,maymarmas,https://twitter.com/maymarmas/status/1708157368629129419,,,,,,,,,,,,,,,
Sat Sep 30 16:30:24 +0000 2023,1.70816E+18,Koreksi kelemahan sendiri bilang nya kerja kerja kerja.... ngendrose capres yg bisa tangani pangan.kan masih jabat beras mahal...kerja nya dimana...banyak camping diikn.,0,0,0,0,in,1.44311E+18,1.70816E+18,RosnaulyS,https://twitter.com/RosnaulyS/status/1708157358134997269,,,,,,,,,,,,,,,
Sat Sep 30 16:30:06 +0000 2023,1.70816E+18,@Yulia_NS79 @ganjarpranowo Capres 2024 maju bersama pak Ganjar menajdi lebih baik,0,1,1,0,in,1.6273E+18,1.70805E+18,nikay_aaaa,https://twitter.com/nikay_aaaa/status/1708157280821395673,,,,,,,,,,,,,,,
Sat Sep 30 16:29:47 +0000 2023,1.70816E+18,@kiki_daliyo Cuman pak ganjar capres palung mengerti,0,0,0,0,in,1.59718E+18,1.70799E+18,rntyrara,https://twitter.com/rntyrara/status/1708157202832539708,,,,,,,,,,,,,,,
Sat Sep 30 16:29:21 +0000 2023,1.70816E+18,Prabowo Subianto tidak layak jadi pemimpin apalagi presiden hancur negeri ini capres Gagal https://t.co/zuHPCHJprZ,0,0,0,0,in,1.62028E+18,1.70816E+18,JokMeta,https://twitter.com/JokMeta/status/1708157092807483647,,,,,,,,,,,,,,,
Sat Sep 30 16:29:19 +0000 2023,1.70816E+18,Ini baru capres kebanggaanku😍🥰♥️,0,0,0,2,in,1.36479E+18,1.70816E+18,LazioDoncarlo,https://twitter.com/LazioDoncarlo/status/1708157083726856322,,,,,,,,,,,,,,,
Sat Sep 30 16:27:57 +0000 2023,1.70816E+18,@DuduAku16 @syaifulssh @yunartowijaya Apanya yg ngibul gw orang makassar,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:27:21 +0000 2023,1.70816E+18,@windeeyohara @ganjarpranowo @IdeafestID Lu masih percayasama capres dari pdip? Semua janjinya knp ga dilaksanakan di 10 tahun terakhir ini..wong sama2 dari pdip.. Yg pasti apbn akan dipakai buat subsidi kcic ikn mobli listrik,0,0,0,1,in,1.62362E+18,1.70804E+18,zaent55,https://twitter.com/zaent55/status/1708156590116024489,,,,,,,,,,,,,,,
Sat Sep 30 16:27:13 +0000 2023,1.70816E+18,@RaisaTjokrodnta @aniesbaswedan Kek orang bodoh kau..Anies itu presiden aku..gak ada hubungan anies sama si Anang latif..kalau kau gak suka anies ya gak usah paok gini ..mending kau nonton bokep sama capres kau,0,0,0,0,in,1.51754E+18,1.70758E+18,antikaumkontol1,https://twitter.com/antikaumkontol1/status/1708156555076768012,,,,,,,,,,,,,,,
Sat Sep 30 16:27:08 +0000 2023,1.70816E+18,@TeddGus Hanya di negara ini org yg berpendidikan dan beragama yg mendukung jadi presiden yg punya rekam jejak menculik dan menghilangkan nyawa org mau di pilih jadi capres.luar biasa kalian yg dukung,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:26:27 +0000 2023,1.70816E+18,Terimakasih,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:26:12 +0000 2023,1.70816E+18,@cobeh2022 Alhamdulillah rakyat sudah cerdas,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:26:02 +0000 2023,1.70816E+18,Pak @ganjarpranowo,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:25:56 +0000 2023,1.70816E+18,Pak @ganjarpranowo,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:25:13 +0000 2023,1.70816E+18,@RstmBcl Semangt terus pak Ganjar capres,0,1,1,0,in,1.63228E+18,1.70809E+18,RidonErlangga,https://twitter.com/RidonErlangga/status/1708156050552312207,,,,,,,,,,,,,,,
Sat Sep 30 16:24:08 +0000 2023,1.70816E+18,Capres Berebut Restu Kiai Khos Jawa Timur,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:23:34 +0000 2023,1.70816E+18,@OposisiCerdas Jadi beneran nih,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:23:01 +0000 2023,1.70816E+18,Pilpres mah milih capres,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:22:42 +0000 2023,1.70816E+18,@zainul_munas Mas,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:22:17 +0000 2023,1.70816E+18,Ini capres yang kalian bangga kan,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:21:50 +0000 2023,1.70816E+18,@KasdiIskandar @gm_gm Berdasar surepay Ganjar selalu tertinggi,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:20:55 +0000 2023,1.70815E+18,@HastoSuprayogo @CNNIndonesia Bertahun-tahun Megawati bungkam soal capres PDIP 2024 sekalipun Puan sudah siapkan baliho Kepak Sayap. Tapi begitu Eros buka suara,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:20:33 +0000 2023,1.70815E+18,@consejero01 La droga lo tiene esquizofrénico al señorito de Capres 😅🤣,0,0,0,3,es,1.59154E+18,1.70812E+18,Himura_2016,https://twitter.com/Himura_2016/status/1708154879456227768,,,,,,,,,,,,,,,
Sat Sep 30 16:20:33 +0000 2023,1.70815E+18,@hardye76 Ganjar capres gak laku ahok mentri taikkk,0,0,0,0,in,1.36351E+18,1.70795E+18,DinarEdie,https://twitter.com/DinarEdie/status/1708154878802145684,,,,,,,,,,,,,,,
Sat Sep 30 16:20:18 +0000 2023,1.70815E+18,@RstmBcl Dari 3 capres pak Ganjar yang paling hebatt,0,0,0,0,in,1.70117E+18,1.70809E+18,nanascantik553,https://twitter.com/nanascantik553/status/1708154816508411916,,,,,,,,,,,,,,,
Sat Sep 30 16:19:44 +0000 2023,1.70815E+18,"@NAsBtati @Tita83079013 Namamu itu ada Jongibul"" cocoknya diganti jadi ""Pengibul"". Supaya sama ama si Amies Arab Yaman si tukang ngibul. Rakyat DKI dikibulin: DP nol rupiah",,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:17:39 +0000 2023,1.70815E+18,@ssefnum Ngobrolin capres termasuk obrolan dewasa bukan?,0,0,0,0,in,8.41991E+17,1.70815E+18,Caprineous,https://twitter.com/Caprineous/status/1708154148280262725,,,,,,,,,,,,,,,
Sat Sep 30 16:17:11 +0000 2023,1.70815E+18,@ganjarpranowo Mobil hasil karya anak bangsa joss,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:15:57 +0000 2023,1.70815E+18,@BangPakat Kalo Pendeta jadi marketing capres,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:15:29 +0000 2023,1.70815E+18,@wandiotnay @ganjarpranowo Wkwk sing penting aku fans e Pak Ganjar,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:14:36 +0000 2023,1.70815E+18,@detikcom Masalah2 sprti ini,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:14:07 +0000 2023,1.70815E+18,@waltercamp69 @PorfirioChica @nayibbukele Una cosa es que le asignen presupuestariamente más dinero a educación y otra muy distinto es que todo ese dinero haya sido utilizado 100%,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:14:04 +0000 2023,1.70815E+18,@NasDem @cakimiNOW @aniesbaswedan Pertinyanyaanya..apkah surya paloh berani membakar 12T buat capres yang selalu saja urutan buncit di survei?? Pilpres bukan sekedar kumpulin orang ...tapi juga   duit yang dibakar banyak. Kalo cuma segitu dibandimgkan yg ,0,0,0,3,in,1.4468E+18,1.70804E+18,triliuner007,https://twitter.com/triliuner007/status/1708153245879976432,,,,,,,,,,,,,,,
Sat Sep 30 16:13:55 +0000 2023,1.70815E+18,@_MbakSri_ Dulu sy melihat berita di tv saat pertama pak Jokowi di usung PDIP jd capres periode 2014-2019,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:12:43 +0000 2023,1.70815E+18,@aniesbaswedan @cakimiNOW @DPP_PKB @PKSejahtera @NasDem @DPP_PartaiUmmat Capres 1000 pulau 😅,0,0,0,0,es,1.27834E+18,1.70761E+18,enkaeriharmat,https://twitter.com/enkaeriharmat/status/1708152907395399826,,,,,,,,,,,,,,,
Sat Sep 30 16:11:01 +0000 2023,1.70815E+18,Hasil Survei Indikator Capres 2024 Ganjar Pranowo Unggul Jauh.  #GanjarPresiden #GanjarCapres https://t.co/3REXK5QRC2,0,0,0,0,in,1.39675E+18,1.70815E+18,yulrahma45,https://twitter.com/yulrahma45/status/1708152478993375445,,,,,,,,,,,,,,,
Sat Sep 30 16:11:00 +0000 2023,1.70815E+18,@KompasTV Presiden kok ngurusin Capres... ANEH &amp  BARU KALI INI. SABLENG WIS NEGRI KONOHA.,0,0,0,0,in,1.67182E+18,1.70771E+18,zulvabarosta,https://twitter.com/zulvabarosta/status/1708152475021447270,,,,,,,,,,,,,,,
Sat Sep 30 16:10:07 +0000 2023,1.70815E+18,@BangPino__ Ktnya capres,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:08:59 +0000 2023,1.70815E+18,@ganjarpranowo Pas banget suka MU juga,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:08:57 +0000 2023,1.70815E+18,@panca66 Siti sama City beda tipis 😅😅,0,0,0,0,in,3170751642,1.70815E+18,G0P4NK_G0P4NG_7,https://twitter.com/G0P4NK_G0P4NG_7/status/1708151957242937612,,,,,,,,,,,,,,,
Sat Sep 30 16:06:31 +0000 2023,1.70815E+18,@nkri_lebihbaik ganjar capres yg mempunyai ide ide untuk kemajuan indonesiaDBuzmK,0,0,0,0,in,1.5072E+18,1.70814E+18,Indahliliaz,https://twitter.com/Indahliliaz/status/1708151344987812232,,,,,,,,,,,,,,,
Sat Sep 30 16:06:25 +0000 2023,1.70815E+18,@AgusYudhoyono Tapi sayang ya.....padahal 5 tahun lagi bisa maju untuk capres dan peluangnya besar,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:06:17 +0000 2023,1.70815E+18,@MrElegantesv Uta,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:06:13 +0000 2023,1.70815E+18,@bianca01403 Dalam Bingkai NKRI sekarang sudah sangat terlalu banyak kekuatan kekuatan yang saling berseberangan.  Ini bukan lagi pertarungan Capres/Bacapres,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:05:49 +0000 2023,1.70815E+18,Akibat ikut nyapres terus smpi reot begini akibat sering di dorong jadi capres,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:05:38 +0000 2023,1.70815E+18,@ZulkifliLubis69 Mantap 👍 Persatuan Rakyat demi Indonesia Jaya Insyaa Allah ada pada Pilihan Capres @aniesbaswedan,0,0,0,1,in,3236618732,1.70781E+18,RFauzy5,https://twitter.com/RFauzy5/status/1708151124841345286,,,,,,,,,,,,,,,
Sat Sep 30 16:04:44 +0000 2023,1.70815E+18,@tvOneNews Klo ada capres bikin janji,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:04:42 +0000 2023,1.70815E+18,@tvOneNews Capres yg kaya gitu kok survei slalu no 1 ya,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:04:38 +0000 2023,1.70815E+18,@AyoungLorenzo Bohirnya lg sibuk ngusung capres,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:03:44 +0000 2023,1.70815E+18,@mata_indones1a ganjar capres yg mempunyai ide ide untuk kemajuan indonesia #PemiluIndonesia,0,0,0,0,in,1.50065E+18,1.70814E+18,05E00511063,https://twitter.com/05E00511063/status/1708150644845187190,,,,,,,,,,,,,,,
Sat Sep 30 16:03:16 +0000 2023,1.70815E+18,@afannni tapi kan capres. Fine banget bilang,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 16:02:54 +0000 2023,1.70815E+18,@BangPino__ Eh tiba2x imin disuruh mamak banteng merapat ke merah terus bubar dah ckk bru bacapres bukan capres ckck semoga rk bisa jd poros ke 4,0,0,0,0,in,1.62084E+18,1.70556E+18,PantaiW,https://twitter.com/PantaiW/status/1708150438082855292,,,,,,,,,,,,,,,
Sat Sep 30 16:02:02 +0000 2023,1.70815E+18,CAPRES NO CUAN Ada kyai muda.. dulu akrab banget.. namun gegara pak capres no cuan..si Kyai muda balik badan dukung Capres bercuan..  siapakah gerangan dia?,1,4,3,16,in,1.33596E+18,1.70815E+18,KangNanooo,https://twitter.com/KangNanooo/status/1708150218225844528,,,,,,,,,,,,,,,
Sat Sep 30 16:00:47 +0000 2023,1.70815E+18,@tvOneNews Model capres jadul gini koq mah dinasionalkan????😅😅😅 https://t.co/jj1XZECvZM,0,0,0,0,in,1.45158E+18,1.7074E+18,irfanov2,https://twitter.com/irfanov2/status/1708149901706842435,,,,,,,,,,,,,,,
Sat Sep 30 16:00:24 +0000 2023,1.70815E+18,@gm_gm Serahkan saja rakyat yg berdaulat utk menentukan siapa tiga org Capres yg layak memimpin.   Sy setuju penilaian Abah.,0,0,0,0,in,126060514,1.70807E+18,achmad_taher,https://twitter.com/achmad_taher/status/1708149808320680043,,,,,,,,,,,,,,,
Sat Sep 30 16:00:15 +0000 2023,1.70815E+18,Ngedabrust.......beras mahal kwalitas kw 3,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 15:59:36 +0000 2023,1.70815E+18,@ganjarpranowo Kalau saya berharap menangnya tuh pak Ganjar di capres 2024 heheh,0,0,0,0,in,1.64674E+18,1.70811E+18,DwiRamdhan95358,https://twitter.com/DwiRamdhan95358/status/1708149607258288621,,,,,,,,,,,,,,,
Sat Sep 30 15:59:19 +0000 2023,1.70815E+18,Setuju ganjar jadi capres. Sdh pasti skema ini.,0,0,0,0,in,331028429,1.70815E+18,siedua,https://twitter.com/siedua/status/1708149532356493578,,,,,,,,,,,,,,,
Sat Sep 30 15:57:52 +0000 2023,1.70815E+18,@_MbakSri_ Waktu diusung mau jadi capres,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 15:57:43 +0000 2023,1.70815E+18,@abu_waras Hahahaha,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 15:56:41 +0000 2023,1.70815E+18,@pengarang_sajak Gibran kan anak presiden sekaligus kader partai. Dan juga tim pemenangan capres . Jadi wajar sih,0,0,0,0,in,1.10571E+18,1.70779E+18,HernandezAcha,https://twitter.com/HernandezAcha/status/1708148870436561079,,,,,,,,,,,,,,,
Sat Sep 30 15:56:20 +0000 2023,1.70815E+18,Bukan Postingan Bajer Capres Tertentu.. https://t.co/gY0K96J97s,0,4,2,20,in,2931186644,1.70815E+18,Lampung__01,https://twitter.com/Lampung__01/status/1708148782217744832,,,,,,,,,,,,,,,
Sat Sep 30 15:54:32 +0000 2023,1.70815E+18,Pak Anies sudah mantap! hati2 dengan PrabowoSubianto yang sejatinya orang orde lama kerja gak bener pantesnya jadi capres abadi,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 15:54:19 +0000 2023,1.70815E+18,Pak Anies sudah mantap! hati2 dengan PrabowoSubianto yang sejatinya orang orde lama kerja gak bener pantesnya jadi capres abadi,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 15:54:19 +0000 2023,1.70815E+18,Cocok nich. Jd capres dan cawapres. Mantan pejabat publik 1. Ngomong TAI di hadapan publik 2. Ngomong Hobi nonton bokep di hadapan publik https://t.co/1BRm3kqjY8,3,14,16,60,in,1.60354E+18,1.70815E+18,WarNaAn72,https://twitter.com/WarNaAn72/status/1708148273939399124,,,,,,,,,,,,,,,
Sat Sep 30 15:54:02 +0000 2023,1.70815E+18,Pak Anies sudah mantap! hati2 dengan PrabowoSubianto yang sejatinya orang orde lama kerja gak bener pantesnya jadi capres abadi,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 15:53:54 +0000 2023,1.70815E+18,@BBCIndonesia konon capres GP terinspirasi dengn dalih kemajuan bangsa,0,0,0,0,in,2986388063,1.70795E+18,AdenDuna,https://twitter.com/AdenDuna/status/1708148171568984455,,,,,,,,,,,,,,,
Sat Sep 30 15:53:46 +0000 2023,1.70815E+18,Pak Anies sudah mantap! hati2 dengan PrabowoSubianto yang sejatinya orang orde lama kerja gak bener pantesnya jadi capres abadi,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 15:53:44 +0000 2023,1.70815E+18,September gue penuh dengan kegiatan organisasi dan kepanitiaan mulai dr debat capres bem,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 15:53:34 +0000 2023,1.70815E+18,@Rumblesense rakyatnya juga mikir mikir kali kalo Mao coblos capres yang modelannya begini 🙂🙂🙂🙂🙂🙂🙂,0,1,0,0,in,8.94441E+17,1.70812E+18,prifsy,https://twitter.com/prifsy/status/1708148088526000360,,,,,,,,,,,,,,,
Sat Sep 30 15:52:29 +0000 2023,1.70815E+18,@CNNIndonesia Makin di luar nalar janji2 capres skrg ......,0,0,0,0,in,1.60514E+18,1.70806E+18,Penjaga_sendal,https://twitter.com/Penjaga_sendal/status/1708147812574392553,,,,,,,,,,,,,,,
Sat Sep 30 15:51:07 +0000 2023,1.70815E+18,@Nihann_01 Seharusnya ASN dan Pejabat Pemerintah dilarang untuk ikut campur urusan Capres-Cawapres... Harus merata semua,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 15:51:01 +0000 2023,1.70815E+18,@yunartowijaya Kamu cuman kepanasan dan iri aja liat capres lain yg datang sebanyak itu.. Sedangkan capres junjunganmu yg datang itu2 aja,0,0,0,0,in,1113537259,1.70804E+18,ekoamras211,https://twitter.com/ekoamras211/status/1708147446994616708,,,,,,,,,,,,,,,
Sat Sep 30 15:50:45 +0000 2023,1.70815E+18,@KangManto123 @aniesbaswedan @cakimiNOW Kenapa takut ya situ kalau islam jadi satu...gamoampang kpd pemilih Org Islam kuncinya 1 aj,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 15:50:33 +0000 2023,1.70815E+18,@ch_chotimah2 @ekowboy2 Cerdas nih anak mahasiswanya memang rumit merusmuskan sbuah pertanyaan yg kritis nmun bg seorang capres brrkualitas shrusnya bs menangkap apa yg dsamoaihkan oleh beliau,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 15:50:27 +0000 2023,1.70815E+18,@AnditaLyan14 Kami KBP3 itu netral gak akan mendukung siapapun jangan bawa nama keluarga besar putra putri polri   Tergantung Pilihan masing2 tidak akan mendukung siapapun capres.,0,0,0,0,in,54549619,1.70812E+18,Reivolusi,https://twitter.com/Reivolusi/status/1708147300835766620,,,,,,,,,,,,,,,
Sat Sep 30 15:50:26 +0000 2023,1.70815E+18,@AlnilamOmar @cakimiNOW Seharusnya ASN dan Pejabat Pemerintah dilarang untuk ikut campur urusan Capres-Cawapres... Harus merata semua,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 30 15:50:01 +0000 2023,1.70815E+18,@ganjarpranowo Seharusnya di buat khusus untuk capres taun ini 🙈,0,0,1,1,in,1.70236E+18,1.7081E+18,CaoHalle63677,https://twitter.com/CaoHalle63677/status/1708147191725052227,,,,,,,,,,,,,,,
Sat Sep 30 15:49:33 +0000 2023,1.70815E+18,@ekowboy2 Salah satu faktor yang menyebabkan tingginya angka kasus korupsi di pemerintahan Jokowi @ekowboy2 👇👇 https://t.co/qwvyxF44LX,0,2,0,0,in,3170751642,1.70803E+18,G0P4NK_G0P4NG_7,https://twitter.com/G0P4NK_G0P4NG_7/status/1708147074288758910,,,,,,,,,,,,,,,
Sat Sep 30 15:49:00 +0000 2023,1.70815E+18,Siapa capres paling ganteng menurut netizen?,0,0,0,0,in,1.21563E+18,1.70815E+18,pij4r,https://twitter.com/pij4r/status/1708146938133270847,,,,,,,,,,,,,,,
Sat Sep 30 15:48:57 +0000 2023,1.70815E+18,@geloraco dipermainkan para capres-cawapres dan partai yang membodohi rakyat setiap lima tahun sekali untuk dapat suara dan begitu terpilih para capres-cawapres terpilih malah bekerja kepada oligarki yang mengatur aturan2 untuk kepentingan pribadi dan mel,0,0,1,4,in,1.34307E+18,1.70811E+18,nuhe_gaming,https://twitter.com/nuhe_gaming/status/1708146925101588578,,,,,,,,,,,,,,,
Sat Sep 30 15:48:37 +0000 2023,1.70815E+18,@OrionFenix7 @19fender84 @MisaelJo7 @Vigilante111sv @HectorM57 @R3MH2 Ferviente seguidora del señorito de Capres y es de las sanas porque hay unas que están más desquiciadas como La Chelita y La Laura esas señoras también tienen ese nivel de fanatism,0,0,0,0,es,1.59154E+18,1.70799E+18,Himura_2016,https://twitter.com/Himura_2016/status/1708146843060781363,,,,,,,,,,,,,,,
Sat Sep 30 15:48:25 +0000 2023,1.70815E+18,Pengamat politik dari Universitas Indonesia (UI) menilai sejumlah gagasan yg ditawarkan Bakal Calon Presiden (capres) Ganjar Pranowo unggul jika dibandingkan dgn dua bakal capres lainnya #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua https://t.co/ffCZ4KaUb1,0,1,0,0,in,1.54824E+18,1.70815E+18,gp_indonesiagp,https://twitter.com/gp_indonesiagp/status/1708146791835935160,,,,,,,,,,,,,,,
Sat Sep 30 15:48:15 +0000 2023,1.70815E+18,@tvOneNews Mudah mudahan doanya dikabulkan setelah pendaftaran capres cawapres ditutup. 😅😅😅😅😅😅,0,0,0,24,in,1.57299E+18,1.70814E+18,PJumadi3,https://twitter.com/PJumadi3/status/1708146750018765274,,,,,,,,,,,,,,,
Sat Sep 30 15:48:11 +0000 2023,1.70815E+18,Pengamat politik dari Universitas Indonesia (UI) menilai sejumlah gagasan yg ditawarkan Bakal Calon Presiden (capres) Ganjar Pranowo unggul jika dibandingkan dgn dua bakal capres lainnya #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua https://t.co/IojHtkRqQz,0,1,0,0,in,1.47976E+18,1.70815E+18,4_gp2024,https://twitter.com/4_gp2024/status/1708146732390117512,,,,,,,,,,,,,,,
